#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:testPrimates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:testPrimates" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:testPrimates">
#                <taxonset id="TaxonSet.testPrimates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:testPrimates" name="distribution" x="@birthRate.t:testPrimates">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:testPrimates" name="distribution">
#            <parameter id="kappa.s:testPrimates" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@testPrimates" id="treeLikelihood.testPrimates" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:testPrimates">
#            <siteModel id="SiteModel.s:testPrimates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:testPrimates" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:testPrimates" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:testPrimates" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:testPrimates" kappa="@kappa.s:testPrimates" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:testPrimates" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:testPrimates" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:testPrimates" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:testPrimates" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
5007000	-1838.0278731227077	-1843.6524463293813	5.6245732066735545	-1843.6524463293813	0.05811321638327058	10.610430502204562	30.494595107062917	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5008000	-1835.2806838675892	-1839.978332639529	4.697648771939869	-1839.978332639529	0.06871776512016484	9.683506067470876	18.77167417185863	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5009000	-1837.3496814018142	-1841.0477225275324	3.698041125718108	-1841.0477225275324	0.06960429895677842	8.683898421249115	32.77440148160583	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5010000	-1833.7136272427751	-1838.2602740521947	4.546646809419547	-1838.2602740521947	0.06799517447819546	9.532504104950554	27.459971275309787	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5011000	-1835.7996993437764	-1839.4830457233393	3.68334637956284	-1839.4830457233393	0.06712906974380309	8.669203675093847	37.25910052417541	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5012000	-1836.1903239557255	-1840.3092913474236	4.118967391698163	-1840.3092913474236	0.0722516898194297	9.10482468722917	24.01173622926412	16.4980090230677	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5013000	-1839.5963209052713	-1845.7869014027158	6.190580497444407	-1845.7869014027158	0.05076573063322565	11.284460514132979	28.869573761198666	17.340064570955303	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5014000	-1836.3751745501202	-1841.2717608063583	4.896586256238064	-1841.2717608063583	0.06565283365096702	9.990466272926636	24.463351959407053	17.340064570955303	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5015000	-1834.8350535308189	-1838.949728236843	4.11467470602401	-1838.949728236843	0.06079757671073508	9.9461431484968	13.284017823881994	23.932685646252498	0.3147231758886604	0.24396487567486652	0.17362618103124056	0.26768576740523164	
5016000	-1837.065109088664	-1840.9693039834272	3.9041948947631866	-1840.9693039834272	0.06646350210395684	9.735663337235977	15.186970996701046	23.932685646252498	0.3147231758886604	0.24396487567486652	0.1529808183519054	0.2883311300845668	
5017000	-1839.346019548517	-1844.093757020957	4.74773747243999	-1844.093757020957	0.04942042845930888	10.57920591491278	40.03266656032853	23.932685646252498	0.3147231758886604	0.24396487567486652	0.1529808183519054	0.2883311300845668	
5018000	-1835.9354393714138	-1840.6107983483048	4.675358976891049	-1840.6107983483048	0.0616016436791504	10.18763080510152	33.761430594271935	20.891443985447506	0.3147231758886604	0.24396487567486652	0.1529808183519054	0.2883311300845668	
5019000	-1834.076625874942	-1838.5060683189392	4.429442443997319	-1838.5060683189392	0.061505421773943435	9.94171427220779	17.50194353710886	20.891443985447506	0.3147231758886604	0.25719806198222245	0.1529808183519054	0.27509794377721086	
5020000	-1838.158144964101	-1840.7260220883684	2.567877124267353	-1840.7260220883684	0.05394886751908609	8.803573511122687	44.70939056212839	28.23519998795177	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5021000	-1835.43181163804	-1839.2074950559759	3.7756834179357774	-1839.2074950559759	0.058569253275905106	10.011379804791112	14.67928547480758	28.23519998795177	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5022000	-1836.8711564825912	-1840.8759659252714	4.004809442680147	-1840.8759659252714	0.0617040159004131	10.240505829535481	14.60476478320861	28.23519998795177	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5023000	-1835.2533052417875	-1838.6744768242959	3.4211715825083555	-1838.6744768242959	0.07306288856805394	8.655255692984847	34.59525613935003	18.477758669188713	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5024000	-1834.0644434085577	-1839.0162378881225	4.951794479564729	-1839.0162378881225	0.05478849873313051	10.18587859004122	34.02546458043054	18.477758669188713	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5025000	-1832.2821269509013	-1837.3294085966918	5.047281645790383	-1837.3294085966918	0.06113888528250319	10.281365756266874	22.16731985907554	18.477758669188713	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5026000	-1835.2761086233027	-1840.2508339520073	4.974725328704657	-1840.2508339520073	0.058801522039257946	10.505356685315242	18.35999035819367	21.058312715319115	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5027000	-1835.035191029588	-1839.7386227421523	4.703431712564137	-1839.7386227421523	0.05631521918025653	10.234063069174722	28.53331987130052	21.058312715319115	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5028000	-1836.6554448804955	-1839.544278496486	2.8888336159904453	-1839.544278496486	0.051106951953841406	8.41946497260103	56.61610419200566	21.058312715319115	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5029000	-1834.8614005409424	-1839.4744412076568	4.61304066671446	-1839.4744412076568	0.06056009310666478	10.143672023325045	21.468191416580826	21.058312715319115	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5030000	-1834.8822757506193	-1838.3047136533683	3.422437902748963	-1838.3047136533683	0.06603444653880267	8.953069259359548	32.25218969594441	21.058312715319115	0.3147231758886604	0.25913180225505666	0.1510470780790712	0.27509794377721086	
5031000	-1834.892187257578	-1839.6298323171582	4.737645059580289	-1839.6298323171582	0.0626701685457973	10.268276416190874	24.13829151236294	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5032000	-1835.7672543167405	-1839.8907624523504	4.123508135609938	-1839.8907624523504	0.07088127227452491	9.654139492220523	26.56877795161097	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5033000	-1834.2155838680055	-1838.5719049778852	4.356321109879679	-1838.5719049778852	0.06265749118881389	9.886952466490264	23.397511118957386	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5034000	-1834.8778514628927	-1838.9879542857266	4.110102822833782	-1838.9879542857266	0.06363426078446252	9.640734179444367	26.68991432095359	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5035000	-1833.6625402932298	-1837.966544054866	4.304003761636191	-1837.966544054866	0.05979816321820276	9.834635118246776	14.101927912761964	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5036000	-1836.2280960477099	-1840.3961812771727	4.168085229462693	-1840.3961812771727	0.06748113475288633	9.698716586073278	21.853926681815253	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5037000	-1834.0126038015767	-1838.2858719175476	4.273268115971045	-1838.2858719175476	0.07294028313216185	9.80389947258163	15.24733706922025	21.058312715319115	0.3131765581038845	0.25913180225505666	0.15259369586384708	0.27509794377721086	
5038000	-1833.5272580357368	-1837.8145221871096	4.287264151372612	-1837.8145221871096	0.05615179385470724	9.817895507983197	12.427412868844153	21.058312715319115	0.33287398165188314	0.23943437870705803	0.15259369586384708	0.27509794377721086	
5039000	-1835.7718142363708	-1841.5264206012707	5.75460636489986	-1841.5264206012707	0.054820022240555086	10.471259247552164	35.79728266956484	14.524756225964548	0.33287398165188314	0.23943437870705803	0.15259369586384708	0.27509794377721086	
5040000	-1835.463775435835	-1840.275651142947	4.8118757071119465	-1840.275651142947	0.06376835617375119	9.52852858976425	34.742791471804395	14.524756225964548	0.33287398165188314	0.23943437870705803	0.15259369586384708	0.27509794377721086	
5041000	-1834.8084393652668	-1839.6873425963324	4.878903231065633	-1839.6873425963324	0.0637395348958201	9.437694320979023	12.624236282654241	13.447174799064006	0.33287398165188314	0.23943437870705803	0.15259369586384708	0.27509794377721086	
5042000	-1838.1041743689157	-1843.0422508086972	4.938076439781507	-1843.0422508086972	0.06259046436956257	9.496867529694898	11.834422716441146	13.447174799064006	0.2963818616307405	0.2759264987282007	0.15259369586384708	0.27509794377721086	
5043000	-1836.4705952932206	-1841.4244730518606	4.9538777586398774	-1841.4244730518606	0.06577253101356124	9.512668848553268	29.449759534517387	13.447174799064006	0.2963818616307405	0.2759264987282007	0.15259369586384708	0.27509794377721086	
5044000	-1839.879595555964	-1843.9357858821622	4.056190326198239	-1843.9357858821622	0.0732840356472569	8.420965221286794	32.72384352578279	12.199239026414336	0.2963818616307405	0.2759264987282007	0.15259369586384708	0.27509794377721086	
5045000	-1835.213365868595	-1839.3772215799572	4.163855711362123	-1839.3772215799572	0.0667235537117943	9.929211969921452	23.42094705592528	23.277916634269243	0.3153968847490653	0.2759264987282007	0.13357867274552226	0.27509794377721086	
5046000	-1839.694248279831	-1841.0685770065154	1.3743287266843902	-1841.0685770065154	0.07461853039097938	7.918679189693521	40.87961121506898	31.88817931336239	0.3153968847490653	0.2759264987282007	0.13357867274552226	0.27509794377721086	
5047000	-1840.1254516805523	-1841.6549855209014	1.5295338403492345	-1841.6549855209014	0.07116801705644915	8.073884303358366	39.66133980345627	31.88817931336239	0.3153968847490653	0.2759264987282007	0.13357867274552226	0.27509794377721086	
5048000	-1837.2812648682582	-1840.287377271815	3.006112403556827	-1840.287377271815	0.06680739624695392	9.30285200726454	27.476297501110984	28.931488940728183	0.3153968847490653	0.2759264987282007	0.13357867274552226	0.27509794377721086	
5049000	-1835.8729518890204	-1839.7232216677571	3.850269778736587	-1839.7232216677571	0.0630804602311873	10.1470093824443	26.56753232009864	28.931488940728183	0.3153968847490653	0.2759264987282007	0.13357867274552226	0.27509794377721086	
5050000	-1838.1256641737027	-1841.7218983883888	3.5962342146861133	-1841.7218983883888	0.06298071057396394	10.277114895842129	21.126620907103767	33.61240617945063	0.3153968847490653	0.25700282004911884	0.13357867274552226	0.2940216224562927	
5051000	-1841.040476076829	-1844.3472343874798	3.306758310650733	-1844.3472343874798	0.054898495607579846	10.187361716782247	27.649680310144426	36.26038780668033	0.3153968847490653	0.25700282004911884	0.13357867274552226	0.2940216224562927	
5052000	-1838.586756296951	-1842.0065281650323	3.4197718680811784	-1842.0065281650323	0.06273131737723577	10.300375274212692	21.636323825978472	36.26038780668033	0.3142582286189094	0.25814147617927474	0.13357867274552226	0.2940216224562927	
5053000	-1838.6254524281146	-1841.6396958695207	3.014243441405994	-1841.6396958695207	0.06958736543059604	9.894846847537508	23.380941409905557	36.26038780668033	0.3142582286189094	0.2733926697948597	0.13357867274552226	0.27877042884070774	
5054000	-1835.7379791321373	-1839.6298973572575	3.8919182251202935	-1839.6298973572575	0.06626924457970568	9.881116642038155	20.196209878570098	25.54929910194814	0.3142582286189094	0.2733926697948597	0.13357867274552226	0.27877042884070774	
5055000	-1836.1445332695946	-1841.5734726796595	5.428939410064954	-1841.5734726796595	0.05927566755528739	10.284952154841994	18.6798655243646	15.524375948821346	0.3142582286189094	0.2733926697948597	0.13357867274552226	0.27877042884070774	
5056000	-1835.9046143126875	-1840.946505809358	5.041891496670665	-1840.946505809358	0.06394295580537478	9.897904241447705	35.91610872223423	15.524375948821346	0.3142582286189094	0.2733926697948597	0.13357867274552226	0.27877042884070774	
5057000	-1836.6754595192972	-1841.0145505965409	4.339091077243568	-1841.0145505965409	0.056636126730479186	10.350726218017098	31.246782492224117	25.785616125248772	0.35699375394269584	0.23065714447107327	0.13357867274552226	0.27877042884070774	
5058000	-1835.8908754563095	-1840.6882536590347	4.797378202725281	-1840.6882536590347	0.0658486098064491	9.910609203274745	27.67424747273327	17.49404889064824	0.35699375394269584	0.23065714447107327	0.13357867274552226	0.27877042884070774	
5059000	-1839.6522428344858	-1844.0644142666645	4.412171432178529	-1844.0644142666645	0.06997771263198492	9.525402432727994	18.459399485084074	17.49404889064824	0.35699375394269584	0.23065714447107327	0.13357867274552226	0.27877042884070774	
5060000	-1838.50461618591	-1844.6189068969159	6.114290711005768	-1844.6189068969159	0.048834421349430654	11.016674521148774	27.64664055958533	15.867334496470505	0.35699375394269584	0.23065714447107327	0.13357867274552226	0.27877042884070774	
5061000	-1835.871345554187	-1840.5116667052237	4.64032115103666	-1840.5116667052237	0.07070833636428277	9.542704961179666	27.171001105061166	15.867334496470505	0.31774160417418745	0.23065714447107327	0.17283082251403065	0.27877042884070774	
5062000	-1835.942387993338	-1840.628406830829	4.686018837490907	-1840.628406830829	0.0660153053653645	9.588402647633913	26.610169718869237	15.867334496470505	0.31774160417418745	0.23065714447107327	0.17283082251403065	0.27877042884070774	
5063000	-1839.1282398207584	-1844.1553403942187	5.027100573460314	-1844.1553403942187	0.054086158329713564	9.92948438360332	40.70852400019331	15.867334496470505	0.3628018932131538	0.23065714447107327	0.12777053347506429	0.27877042884070774	
5064000	-1838.038038700587	-1843.1198232470545	5.081784546467362	-1843.1198232470545	0.059863826988390566	9.984168356610368	15.45150883685542	15.867334496470505	0.3628018932131538	0.22869536864640322	0.12777053347506429	0.2807322046653778	
5065000	-1836.713199676032	-1840.6805845067727	3.9673848307406665	-1840.6805845067727	0.058342916115597394	9.742771768015643	12.147259247040575	23.37640615752362	0.3422843509799043	0.24921291087965275	0.12777053347506429	0.2807322046653778	
5066000	-1835.943841931393	-1840.4040267367807	4.4601848053876605	-1840.4040267367807	0.05872908367812043	10.235571742662637	16.27964164359049	23.37640615752362	0.3422843509799043	0.24921291087965275	0.12777053347506429	0.2807322046653778	
5067000	-1837.093563784016	-1839.7158399542707	2.622276170254807	-1839.7158399542707	0.07163835170031316	8.397663107529784	38.80198484249586	23.37640615752362	0.3422843509799043	0.24921291087965275	0.12777053347506429	0.2807322046653778	
5068000	-1839.7446736587874	-1843.3101014708207	3.565427812033276	-1843.3101014708207	0.05779746500880405	9.340814749308253	47.92193650560621	23.37640615752362	0.3422843509799043	0.24921291087965275	0.12777053347506429	0.2807322046653778	
5069000	-1839.0438097189838	-1844.1931220336644	5.14931231468055	-1844.1931220336644	0.05631381534960939	10.924699251955527	26.342927052511662	23.37640615752362	0.3422843509799043	0.283160516542172	0.12777053347506429	0.24678459900285854	
5070000	-1838.2887910361537	-1840.5522061684014	2.2634151322477187	-1840.5522061684014	0.05954782483491941	8.038802069522696	52.216421780864856	23.37640615752362	0.33047824538156895	0.283160516542172	0.12777053347506429	0.2585907046011939	
5071000	-1835.9681913493641	-1840.195525524803	4.227334175438864	-1840.195525524803	0.058724322127740425	10.002721112713841	32.401512227803444	23.37640615752362	0.35456698815213966	0.2590717737716013	0.12777053347506429	0.2585907046011939	
5072000	-1835.7114392089559	-1839.2984954511849	3.5870562422290924	-1839.2984954511849	0.05745175521366312	9.36244317950407	36.88863105571014	23.37640615752362	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5073000	-1836.94373304215	-1840.5541326070534	3.6103995649033997	-1840.5541326070534	0.0581640000867116	9.385786502178377	10.126825463366657	23.37640615752362	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5074000	-1837.7104749899404	-1842.7528763771988	5.042401387258437	-1842.7528763771988	0.05667918212921201	10.817788324533414	20.631096330653055	23.37640615752362	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5075000	-1838.6695226237339	-1840.4914782543567	1.821955630622897	-1840.4914782543567	0.06460493937297936	7.982230678564301	40.434304481410855	27.392208488151116	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5076000	-1835.526219248654	-1838.5031229700621	2.976903721408295	-1838.5031229700621	0.06330661279935833	9.137178769349699	43.45833588491325	27.392208488151116	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5077000	-1833.1756418653426	-1837.6257498829248	4.450108017582158	-1837.6257498829248	0.06268492056509055	9.92286268131786	28.46832421276249	20.5355169120994	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5078000	-1835.1868395330137	-1838.8801380357008	3.6932985026871528	-1838.8801380357008	0.07308746097369505	8.75582199031715	31.903699987030883	17.09258516807263	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5079000	-1832.626033404241	-1837.989574748673	5.363541344431855	-1837.989574748673	0.06303013621077033	10.426064832061853	21.287506847856893	17.09258516807263	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5080000	-1834.7434891287705	-1838.8675137871126	4.1240246583419164	-1838.8675137871126	0.06584848914661219	9.186548145971914	29.517787571757825	17.09258516807263	0.31661608116746237	0.2590717737716013	0.1657214404597416	0.2585907046011939	
5081000	-1835.2851512317304	-1840.483606818869	5.198455587138496	-1840.483606818869	0.05478073916551138	10.70498348792155	18.977006522887038	20.839434543077232	0.31661608116746237	0.25488921196699194	0.16990400226435093	0.2585907046011939	
5082000	-1834.7382325599222	-1838.9776217215704	4.239389161648193	-1838.9776217215704	0.061262052443798336	9.855430622133532	32.17500839198126	21.84730890679751	0.31661608116746237	0.25488921196699194	0.16990400226435093	0.2585907046011939	
5083000	-1837.5501685222266	-1838.961910188926	1.4117416666991955	-1838.961910188926	0.06680492620589791	7.027783127184535	54.58851204699466	21.84730890679751	0.31661608116746237	0.25488921196699194	0.16990400226435093	0.2585907046011939	
5084000	-1833.4831167221773	-1838.136628062996	4.653511340818671	-1838.136628062996	0.06341207324259472	10.26955280130401	23.498392534336816	21.84730890679751	0.3422322694919565	0.2537584210458318	0.13878255912209478	0.265226750340116	
5085000	-1835.3397530384582	-1839.6864878282481	4.346734789790043	-1839.6864878282481	0.059792812871229985	9.962776250275382	27.207126535436476	21.84730890679751	0.3422322694919565	0.2728266657102101	0.13878255912209478	0.24615850567573772	
5086000	-1837.3770124533846	-1842.2072471378203	4.830234684435673	-1842.2072471378203	0.05414433938496569	10.446276144921013	13.855654941911158	21.84730890679751	0.3422322694919565	0.2728266657102101	0.13878255912209478	0.24615850567573772	
5087000	-1835.8259626709064	-1838.072665339477	2.246702668570526	-1838.072665339477	0.06815556367203542	7.862744129055866	6.893520168067057	21.84730890679751	0.3422322694919565	0.2641583361274912	0.14745088870481368	0.24615850567573772	
5088000	-1833.1860020150516	-1837.5654367445452	4.379434729493619	-1837.5654367445452	0.06571290883606232	9.995476189978959	16.1413362382594	21.84730890679751	0.3422322694919565	0.2641583361274912	0.14745088870481368	0.24615850567573772	
5089000	-1832.4550952736406	-1836.9293034376285	4.474208163987987	-1836.9293034376285	0.06621867162065427	10.090249624473326	20.56836709018095	21.84730890679751	0.3422322694919565	0.2641583361274912	0.14745088870481368	0.24615850567573772	
5090000	-1833.6665286228945	-1837.900098155223	4.233569532328561	-1837.900098155223	0.06715774130794973	9.8496109928139	14.230474511456608	21.84730890679751	0.3223469193805537	0.2641583361274912	0.16733623881621648	0.24615850567573772	
5091000	-1834.5407150215863	-1837.4677413392917	2.9270263177055096	-1837.4677413392917	0.06163441290151585	8.54306777819085	42.191406193496	21.84730890679751	0.3223469193805537	0.2641583361274912	0.16733623881621648	0.24615850567573772	
5092000	-1835.2555618654883	-1839.2591522397408	4.0035903742526635	-1839.2591522397408	0.06499720863040104	9.619631834738003	32.258689443527174	21.84730890679751	0.3223469193805537	0.2641583361274912	0.16733623881621648	0.24615850567573772	
5093000	-1835.3692090276843	-1839.5052823921753	4.136073364490958	-1839.5052823921753	0.06819248606774679	10.199356546538645	27.572786789961082	26.335731354909875	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5094000	-1836.0454306669326	-1839.1839893059484	3.1385586390159315	-1839.1839893059484	0.07282662844204528	9.201841821063619	11.425992659123112	26.335731354909875	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5095000	-1836.9553375275277	-1840.109900217685	3.154562690157195	-1840.109900217685	0.07661686752347284	7.9302391896161515	34.66489557897936	14.942495032639762	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5096000	-1837.1511541570142	-1842.983882239515	5.832728082500918	-1842.983882239515	0.06697740783152324	10.608404581959874	22.743623669442016	14.942495032639762	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5097000	-1836.228591294751	-1841.5618442067623	5.333252912011398	-1841.5618442067623	0.06456973031920535	10.021512278888988	17.293052222463434	14.32670960402185	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5098000	-1832.3239076191453	-1837.156887175625	4.832979556479604	-1837.156887175625	0.06804757045309746	10.112567688725079	19.76041126116372	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5099000	-1833.9334297365451	-1836.876019431843	2.942589695297695	-1836.876019431843	0.06304783561902048	8.22217782754317	7.331855238236636	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5100000	-1833.505770126862	-1838.481383049621	4.975612922759039	-1838.481383049621	0.06082503046456705	10.255201055004514	30.538922056105225	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5101000	-1834.3057644652322	-1838.531373426622	4.22560896138981	-1838.531373426622	0.05715973072461156	9.505197093635285	10.972053810957084	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5102000	-1835.3326871790237	-1839.406384336327	4.0736971573032115	-1839.406384336327	0.0695316471928781	9.353285289548687	31.14525790051327	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5103000	-1833.469579757021	-1838.65180663597	5.182226878949095	-1838.65180663597	0.06015835090756334	10.46181501119457	20.66354273053291	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5104000	-1833.1301052697775	-1837.571271946306	4.441166676528651	-1837.571271946306	0.07077250378240009	9.720754808774126	20.411586908109246	18.858139418771795	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5105000	-1834.6373230894008	-1838.430563928477	3.793240839076325	-1838.430563928477	0.06793948084639564	9.67009731471412	25.001613158410024	24.389943511791177	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5106000	-1840.2174315883237	-1842.5834618906063	2.3660303022824882	-1842.5834618906063	0.08035655526474149	8.242886777920283	36.11020677997916	24.389943511791177	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5107000	-1832.591524819808	-1837.188655757382	4.5971309375740335	-1837.188655757382	0.062250699147411215	9.967016043257363	28.92169752064717	19.629480682327443	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5108000	-1836.7762035422836	-1840.6922379066089	3.9160343643253492	-1840.6922379066089	0.0762086532711738	9.285919470008679	11.4344559905413	19.629480682327443	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5109000	-1836.4597166246308	-1841.675546760247	5.215830135616111	-1841.675546760247	0.06658192698739072	9.71432184468561	28.0161206462136	13.050460422758881	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5110000	-1836.9631713418955	-1841.756689289507	4.7935179476115035	-1841.756689289507	0.06745402756932081	9.540793275978817	18.35564215161709	14.740462132063517	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5111000	-1836.8928072017395	-1841.4423396925195	4.549532490779864	-1841.4423396925195	0.06931267513099258	9.296807819147178	22.535174410047738	14.740462132063517	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5112000	-1835.212014819841	-1840.609295825131	5.397281005290104	-1840.609295825131	0.07101329797152092	10.144556333657418	18.930017898881122	14.740462132063517	0.3123825254102404	0.26099843366508196	0.16733623881621648	0.2592828021084602	
5113000	-1833.7517502550186	-1838.6931509550548	4.941400700036089	-1838.6931509550548	0.06731226231031608	9.688676028403403	26.875811456968457	14.740462132063517	0.3123825254102404	0.27512681264758665	0.15320785983371177	0.2592828021084602	
5114000	-1833.8864194387186	-1838.1564712949146	4.270051856196078	-1838.1564712949146	0.06017155660258471	9.40420975701379	37.86570100697971	17.661660366680934	0.3306282829000894	0.27512681264758665	0.15320785983371177	0.24103704461861125	
5115000	-1834.2544812200872	-1839.402422880457	5.147941660369689	-1839.402422880457	0.060241515019922226	10.282099561187401	29.668131153218482	17.661660366680934	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
5116000	-1836.9607552761645	-1840.9926156033348	4.031860327170323	-1840.9926156033348	0.05846288480670395	9.166018227988035	40.54913383084677	17.661660366680934	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
5117000	-1835.0608622614086	-1840.175432068973	5.114569807564255	-1840.175432068973	0.060134808911808016	10.65128174783341	24.76936285612106	21.11379054761215	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
5118000	-1834.749860956294	-1839.5814134979037	4.831552541609609	-1839.5814134979037	0.06366357272214784	10.368264481878764	26.305431715691707	21.11379054761215	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
5119000	-1834.6927765777848	-1839.523807818772	4.831031240987221	-1839.523807818772	0.05908749122115963	10.367743181256376	17.561886954645814	21.11379054761215	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
5120000	-1836.025924009518	-1842.017774680144	5.991850670625977	-1842.017774680144	0.052906836792310036	10.908772645600013	31.97703394854394	15.975939248091946	0.3410202415460265	0.27512681264758665	0.15320785983371177	0.23064508597267414	
